month,total.total,timeRange.start,timeRange.end
2014-05-23T00:00:00.000Z,490648166,2014-05-23T00:00:00.000Z,2014-05-24T00:00:00.000Z
2014-05-24T00:00:00.000Z,451059438,2014-05-24T00:00:00.000Z,2014-05-25T00:00:00.000Z
2014-05-25T00:00:00.000Z,477676213,2014-05-25T00:00:00.000Z,2014-05-26T00:00:00.000Z
2014-05-26T00:00:00.000Z,523796270,2014-05-26T00:00:00.000Z,2014-05-27T00:00:00.000Z
2014-05-27T00:00:00.000Z,543534336,2014-05-27T00:00:00.000Z,2014-05-28T00:00:00.000Z
2014-05-28T00:00:00.000Z,532944441,2014-05-28T00:00:00.000Z,2014-05-29T00:00:00.000Z
2014-05-29T00:00:00.000Z,528668146,2014-05-29T00:00:00.000Z,2014-05-30T00:00:00.000Z
2014-05-30T00:00:00.000Z,483558965,2014-05-30T00:00:00.000Z,2014-05-31T00:00:00.000Z
2014-05-31T00:00:00.000Z,437691474,2014-05-31T00:00:00.000Z,2014-06-01T00:00:00.000Z
2014-06-01T00:00:00.000Z,486146012,2014-06-01T00:00:00.000Z,2014-06-02T00:00:00.000Z
2014-06-02T00:00:00.000Z,553730394,2014-06-02T00:00:00.000Z,2014-06-03T00:00:00.000Z
2014-06-03T00:00:00.000Z,561983139,2014-06-03T00:00:00.000Z,2014-06-04T00:00:00.000Z
2014-06-04T00:00:00.000Z,572684281,2014-06-04T00:00:00.000Z,2014-06-05T00:00:00.000Z
2014-06-05T00:00:00.000Z,545599976,2014-06-05T00:00:00.000Z,2014-06-06T00:00:00.000Z
2014-06-06T00:00:00.000Z,560189437,2014-06-06T00:00:00.000Z,2014-06-07T00:00:00.000Z
2014-06-07T00:00:00.000Z,468025234,2014-06-07T00:00:00.000Z,2014-06-08T00:00:00.000Z
2014-06-08T00:00:00.000Z,500373867,2014-06-08T00:00:00.000Z,2014-06-09T00:00:00.000Z
2014-06-09T00:00:00.000Z,579632318,2014-06-09T00:00:00.000Z,2014-06-10T00:00:00.000Z
2014-06-10T00:00:00.000Z,549628703,2014-06-10T00:00:00.000Z,2014-06-11T00:00:00.000Z
2014-06-11T00:00:00.000Z,521104337,2014-06-11T00:00:00.000Z,2014-06-12T00:00:00.000Z
2014-06-12T00:00:00.000Z,513427644,2014-06-12T00:00:00.000Z,2014-06-13T00:00:00.000Z
2014-06-13T00:00:00.000Z,491575045,2014-06-13T00:00:00.000Z,2014-06-14T00:00:00.000Z
2014-06-14T00:00:00.000Z,459095412,2014-06-14T00:00:00.000Z,2014-06-15T00:00:00.000Z
2014-06-15T00:00:00.000Z,472785728,2014-06-15T00:00:00.000Z,2014-06-16T00:00:00.000Z
2014-06-16T00:00:00.000Z,518481793,2014-06-16T00:00:00.000Z,2014-06-17T00:00:00.000Z
2014-06-17T00:00:00.000Z,520099271,2014-06-17T00:00:00.000Z,2014-06-18T00:00:00.000Z
2014-06-18T00:00:00.000Z,507496471,2014-06-18T00:00:00.000Z,2014-06-19T00:00:00.000Z
2014-06-19T00:00:00.000Z,499298281,2014-06-19T00:00:00.000Z,2014-06-20T00:00:00.000Z
2014-06-20T00:00:00.000Z,462076595,2014-06-20T00:00:00.000Z,2014-06-21T00:00:00.000Z
2014-06-21T00:00:00.000Z,415003118,2014-06-21T00:00:00.000Z,2014-06-22T00:00:00.000Z
2014-06-22T00:00:00.000Z,444227925,2014-06-22T00:00:00.000Z,2014-06-23T00:00:00.000Z
2014-06-23T00:00:00.000Z,489346329,2014-06-23T00:00:00.000Z,2014-06-24T00:00:00.000Z
2014-06-24T00:00:00.000Z,491754931,2014-06-24T00:00:00.000Z,2014-06-25T00:00:00.000Z
2014-06-25T00:00:00.000Z,507781935,2014-06-25T00:00:00.000Z,2014-06-26T00:00:00.000Z
2014-06-26T00:00:00.000Z,496491270,2014-06-26T00:00:00.000Z,2014-06-27T00:00:00.000Z
2014-06-27T00:00:00.000Z,475963165,2014-06-27T00:00:00.000Z,2014-06-28T00:00:00.000Z
2014-06-28T00:00:00.000Z,423315659,2014-06-28T00:00:00.000Z,2014-06-29T00:00:00.000Z
2014-06-29T00:00:00.000Z,439065305,2014-06-29T00:00:00.000Z,2014-06-30T00:00:00.000Z
2014-06-30T00:00:00.000Z,480417009,2014-06-30T00:00:00.000Z,2014-07-01T00:00:00.000Z
2014-07-01T00:00:00.000Z,472767016,2014-07-01T00:00:00.000Z,2014-07-02T00:00:00.000Z
2014-07-02T00:00:00.000Z,489510677,2014-07-02T00:00:00.000Z,2014-07-03T00:00:00.000Z
2014-07-03T00:00:00.000Z,496789744,2014-07-03T00:00:00.000Z,2014-07-04T00:00:00.000Z
2014-07-04T00:00:00.000Z,461316646,2014-07-04T00:00:00.000Z,2014-07-05T00:00:00.000Z
2014-07-05T00:00:00.000Z,417432810,2014-07-05T00:00:00.000Z,2014-07-06T00:00:00.000Z
2014-07-06T00:00:00.000Z,450762017,2014-07-06T00:00:00.000Z,2014-07-07T00:00:00.000Z
2014-07-07T00:00:00.000Z,517094065,2014-07-07T00:00:00.000Z,2014-07-08T00:00:00.000Z
2014-07-08T00:00:00.000Z,537054750,2014-07-08T00:00:00.000Z,2014-07-09T00:00:00.000Z
2014-07-09T00:00:00.000Z,540585276,2014-07-09T00:00:00.000Z,2014-07-10T00:00:00.000Z
2014-07-10T00:00:00.000Z,543624398,2014-07-10T00:00:00.000Z,2014-07-11T00:00:00.000Z
2014-07-11T00:00:00.000Z,533205258,2014-07-11T00:00:00.000Z,2014-07-12T00:00:00.000Z
2014-07-12T00:00:00.000Z,466076028,2014-07-12T00:00:00.000Z,2014-07-13T00:00:00.000Z
2014-07-13T00:00:00.000Z,470581955,2014-07-13T00:00:00.000Z,2014-07-14T00:00:00.000Z
2014-07-14T00:00:00.000Z,532885555,2014-07-14T00:00:00.000Z,2014-07-15T00:00:00.000Z
2014-07-15T00:00:00.000Z,516365593,2014-07-15T00:00:00.000Z,2014-07-16T00:00:00.000Z
2014-07-16T00:00:00.000Z,505486284,2014-07-16T00:00:00.000Z,2014-07-17T00:00:00.000Z
2014-07-17T00:00:00.000Z,497328272,2014-07-17T00:00:00.000Z,2014-07-18T00:00:00.000Z
2014-07-18T00:00:00.000Z,480894968,2014-07-18T00:00:00.000Z,2014-07-19T00:00:00.000Z
2014-07-19T00:00:00.000Z,431909412,2014-07-19T00:00:00.000Z,2014-07-20T00:00:00.000Z
2014-07-20T00:00:00.000Z,455719526,2014-07-20T00:00:00.000Z,2014-07-21T00:00:00.000Z
2014-07-21T00:00:00.000Z,513620921,2014-07-21T00:00:00.000Z,2014-07-22T00:00:00.000Z
2014-07-22T00:00:00.000Z,519433143,2014-07-22T00:00:00.000Z,2014-07-23T00:00:00.000Z
2014-07-23T00:00:00.000Z,517177716,2014-07-23T00:00:00.000Z,2014-07-24T00:00:00.000Z
2014-07-24T00:00:00.000Z,522329263,2014-07-24T00:00:00.000Z,2014-07-25T00:00:00.000Z
2014-07-25T00:00:00.000Z,502145534,2014-07-25T00:00:00.000Z,2014-07-26T00:00:00.000Z
2014-07-26T00:00:00.000Z,439987736,2014-07-26T00:00:00.000Z,2014-07-27T00:00:00.000Z
2014-07-27T00:00:00.000Z,457916736,2014-07-27T00:00:00.000Z,2014-07-28T00:00:00.000Z
2014-07-28T00:00:00.000Z,517209807,2014-07-28T00:00:00.000Z,2014-07-29T00:00:00.000Z
2014-07-29T00:00:00.000Z,500080318,2014-07-29T00:00:00.000Z,2014-07-30T00:00:00.000Z
2014-07-30T00:00:00.000Z,515681956,2014-07-30T00:00:00.000Z,2014-07-31T00:00:00.000Z
2014-07-31T00:00:00.000Z,511296603,2014-07-31T00:00:00.000Z,2014-08-01T00:00:00.000Z
2014-08-01T00:00:00.000Z,487800989,2014-08-01T00:00:00.000Z,2014-08-02T00:00:00.000Z
2014-08-02T00:00:00.000Z,441746030,2014-08-02T00:00:00.000Z,2014-08-03T00:00:00.000Z
2014-08-03T00:00:00.000Z,451968893,2014-08-03T00:00:00.000Z,2014-08-04T00:00:00.000Z
2014-08-04T00:00:00.000Z,511950797,2014-08-04T00:00:00.000Z,2014-08-05T00:00:00.000Z
2014-08-05T00:00:00.000Z,515086921,2014-08-05T00:00:00.000Z,2014-08-06T00:00:00.000Z
2014-08-06T00:00:00.000Z,519896290,2014-08-06T00:00:00.000Z,2014-08-07T00:00:00.000Z
2014-08-07T00:00:00.000Z,512691903,2014-08-07T00:00:00.000Z,2014-08-08T00:00:00.000Z
2014-08-08T00:00:00.000Z,492004190,2014-08-08T00:00:00.000Z,2014-08-09T00:00:00.000Z
2014-08-09T00:00:00.000Z,448393696,2014-08-09T00:00:00.000Z,2014-08-10T00:00:00.000Z
2014-08-10T00:00:00.000Z,475546716,2014-08-10T00:00:00.000Z,2014-08-11T00:00:00.000Z
2014-08-11T00:00:00.000Z,516743213,2014-08-11T00:00:00.000Z,2014-08-12T00:00:00.000Z
2014-08-12T00:00:00.000Z,542158809,2014-08-12T00:00:00.000Z,2014-08-13T00:00:00.000Z
2014-08-13T00:00:00.000Z,550754816,2014-08-13T00:00:00.000Z,2014-08-14T00:00:00.000Z
2014-08-14T00:00:00.000Z,521633629,2014-08-14T00:00:00.000Z,2014-08-15T00:00:00.000Z
2014-08-15T00:00:00.000Z,494347378,2014-08-15T00:00:00.000Z,2014-08-16T00:00:00.000Z
2014-08-16T00:00:00.000Z,454188020,2014-08-16T00:00:00.000Z,2014-08-17T00:00:00.000Z
2014-08-17T00:00:00.000Z,479018439,2014-08-17T00:00:00.000Z,2014-08-18T00:00:00.000Z
2014-08-18T00:00:00.000Z,534887561,2014-08-18T00:00:00.000Z,2014-08-19T00:00:00.000Z
2014-08-19T00:00:00.000Z,531086754,2014-08-19T00:00:00.000Z,2014-08-20T00:00:00.000Z
2014-08-20T00:00:00.000Z,534469584,2014-08-20T00:00:00.000Z,2014-08-21T00:00:00.000Z
2014-08-21T00:00:00.000Z,525680341,2014-08-21T00:00:00.000Z,2014-08-22T00:00:00.000Z
2014-08-22T00:00:00.000Z,514974813,2014-08-22T00:00:00.000Z,2014-08-23T00:00:00.000Z
2014-08-23T00:00:00.000Z,461875225,2014-08-23T00:00:00.000Z,2014-08-24T00:00:00.000Z
2014-08-24T00:00:00.000Z,482625762,2014-08-24T00:00:00.000Z,2014-08-25T00:00:00.000Z
2014-08-25T00:00:00.000Z,538266222,2014-08-25T00:00:00.000Z,2014-08-26T00:00:00.000Z
2014-08-26T00:00:00.000Z,554395918,2014-08-26T00:00:00.000Z,2014-08-27T00:00:00.000Z
2014-08-27T00:00:00.000Z,489647572,2014-08-27T00:00:00.000Z,2014-08-28T00:00:00.000Z
2014-08-28T00:00:00.000Z,450588419,2014-08-28T00:00:00.000Z,2014-08-29T00:00:00.000Z
2014-08-29T00:00:00.000Z,542379581,2014-08-29T00:00:00.000Z,2014-08-30T00:00:00.000Z
2014-08-30T00:00:00.000Z,493969184,2014-08-30T00:00:00.000Z,2014-08-31T00:00:00.000Z
2014-08-31T00:00:00.000Z,503968133,2014-08-31T00:00:00.000Z,2014-09-01T00:00:00.000Z
2014-09-01T00:00:00.000Z,554925183,2014-09-01T00:00:00.000Z,2014-09-02T00:00:00.000Z
2014-09-02T00:00:00.000Z,581886293,2014-09-02T00:00:00.000Z,2014-09-03T00:00:00.000Z
2014-09-03T00:00:00.000Z,636782563,2014-09-03T00:00:00.000Z,2014-09-04T00:00:00.000Z
2014-09-04T00:00:00.000Z,630289838,2014-09-04T00:00:00.000Z,2014-09-05T00:00:00.000Z
2014-09-05T00:00:00.000Z,584509032,2014-09-05T00:00:00.000Z,2014-09-06T00:00:00.000Z
2014-09-06T00:00:00.000Z,526783625,2014-09-06T00:00:00.000Z,2014-09-07T00:00:00.000Z
2014-09-07T00:00:00.000Z,599765160,2014-09-07T00:00:00.000Z,2014-09-08T00:00:00.000Z
2014-09-08T00:00:00.000Z,636299831,2014-09-08T00:00:00.000Z,2014-09-09T00:00:00.000Z
2014-09-09T00:00:00.000Z,662874617,2014-09-09T00:00:00.000Z,2014-09-10T00:00:00.000Z
2014-09-10T00:00:00.000Z,645886666,2014-09-10T00:00:00.000Z,2014-09-11T00:00:00.000Z
2014-09-11T00:00:00.000Z,604271536,2014-09-11T00:00:00.000Z,2014-09-12T00:00:00.000Z
2014-09-12T00:00:00.000Z,561472704,2014-09-12T00:00:00.000Z,2014-09-13T00:00:00.000Z
2014-09-13T00:00:00.000Z,462473549,2014-09-13T00:00:00.000Z,2014-09-14T00:00:00.000Z
2014-09-14T00:00:00.000Z,514934460,2014-09-14T00:00:00.000Z,2014-09-15T00:00:00.000Z
2014-09-15T00:00:00.000Z,622227731,2014-09-15T00:00:00.000Z,2014-09-16T00:00:00.000Z
2014-09-16T00:00:00.000Z,644204466,2014-09-16T00:00:00.000Z,2014-09-17T00:00:00.000Z
2014-09-17T00:00:00.000Z,571867363,2014-09-17T00:00:00.000Z,2014-09-18T00:00:00.000Z
2014-09-18T00:00:00.000Z,560751219,2014-09-18T00:00:00.000Z,2014-09-19T00:00:00.000Z
2014-09-19T00:00:00.000Z,535065918,2014-09-19T00:00:00.000Z,2014-09-20T00:00:00.000Z
2014-09-20T00:00:00.000Z,467614983,2014-09-20T00:00:00.000Z,2014-09-21T00:00:00.000Z
2014-09-21T00:00:00.000Z,511836615,2014-09-21T00:00:00.000Z,2014-09-22T00:00:00.000Z
2014-09-22T00:00:00.000Z,569345205,2014-09-22T00:00:00.000Z,2014-09-23T00:00:00.000Z
2014-09-23T00:00:00.000Z,585843412,2014-09-23T00:00:00.000Z,2014-09-24T00:00:00.000Z
2014-09-24T00:00:00.000Z,581773175,2014-09-24T00:00:00.000Z,2014-09-25T00:00:00.000Z
2014-09-25T00:00:00.000Z,581735994,2014-09-25T00:00:00.000Z,2014-09-26T00:00:00.000Z
2014-09-26T00:00:00.000Z,543500067,2014-09-26T00:00:00.000Z,2014-09-27T00:00:00.000Z
2014-09-27T00:00:00.000Z,478238942,2014-09-27T00:00:00.000Z,2014-09-28T00:00:00.000Z
2014-09-28T00:00:00.000Z,521234921,2014-09-28T00:00:00.000Z,2014-09-29T00:00:00.000Z
2014-09-29T00:00:00.000Z,557635156,2014-09-29T00:00:00.000Z,2014-09-30T00:00:00.000Z
2014-09-30T00:00:00.000Z,560120542,2014-09-30T00:00:00.000Z,2014-10-01T00:00:00.000Z
2014-10-01T00:00:00.000Z,763849068,2014-10-01T00:00:00.000Z,2014-10-02T00:00:00.000Z
2014-10-02T00:00:00.000Z,743927075,2014-10-02T00:00:00.000Z,2014-10-03T00:00:00.000Z
2014-10-03T00:00:00.000Z,711645710,2014-10-03T00:00:00.000Z,2014-10-04T00:00:00.000Z
2014-10-04T00:00:00.000Z,678745858,2014-10-04T00:00:00.000Z,2014-10-05T00:00:00.000Z
2014-10-05T00:00:00.000Z,724319289,2014-10-05T00:00:00.000Z,2014-10-06T00:00:00.000Z
2014-10-06T00:00:00.000Z,796461402,2014-10-06T00:00:00.000Z,2014-10-07T00:00:00.000Z
2014-10-07T00:00:00.000Z,779901280,2014-10-07T00:00:00.000Z,2014-10-08T00:00:00.000Z
2014-10-08T00:00:00.000Z,778056088,2014-10-08T00:00:00.000Z,2014-10-09T00:00:00.000Z
2014-10-09T00:00:00.000Z,764040869,2014-10-09T00:00:00.000Z,2014-10-10T00:00:00.000Z
2014-10-10T00:00:00.000Z,734785605,2014-10-10T00:00:00.000Z,2014-10-11T00:00:00.000Z
2014-10-11T00:00:00.000Z,696602138,2014-10-11T00:00:00.000Z,2014-10-12T00:00:00.000Z
2014-10-12T00:00:00.000Z,761110509,2014-10-12T00:00:00.000Z,2014-10-13T00:00:00.000Z
2014-10-13T00:00:00.000Z,803108241,2014-10-13T00:00:00.000Z,2014-10-14T00:00:00.000Z
2014-10-14T00:00:00.000Z,778356940,2014-10-14T00:00:00.000Z,2014-10-15T00:00:00.000Z
2014-10-15T00:00:00.000Z,757625323,2014-10-15T00:00:00.000Z,2014-10-16T00:00:00.000Z
2014-10-16T00:00:00.000Z,675983936,2014-10-16T00:00:00.000Z,2014-10-17T00:00:00.000Z
2014-10-17T00:00:00.000Z,643735605,2014-10-17T00:00:00.000Z,2014-10-18T00:00:00.000Z
2014-10-18T00:00:00.000Z,598660656,2014-10-18T00:00:00.000Z,2014-10-19T00:00:00.000Z
2014-10-19T00:00:00.000Z,660651105,2014-10-19T00:00:00.000Z,2014-10-20T00:00:00.000Z
2014-10-20T00:00:00.000Z,725382781,2014-10-20T00:00:00.000Z,2014-10-21T00:00:00.000Z
2014-10-21T00:00:00.000Z,711003084,2014-10-21T00:00:00.000Z,2014-10-22T00:00:00.000Z
2014-10-22T00:00:00.000Z,711497916,2014-10-22T00:00:00.000Z,2014-10-23T00:00:00.000Z
2014-10-23T00:00:00.000Z,698846764,2014-10-23T00:00:00.000Z,2014-10-24T00:00:00.000Z
2014-10-24T00:00:00.000Z,668138113,2014-10-24T00:00:00.000Z,2014-10-25T00:00:00.000Z
2014-10-25T00:00:00.000Z,622401288,2014-10-25T00:00:00.000Z,2014-10-26T00:00:00.000Z
2014-10-26T00:00:00.000Z,671007161,2014-10-26T00:00:00.000Z,2014-10-27T00:00:00.000Z
2014-10-27T00:00:00.000Z,713280631,2014-10-27T00:00:00.000Z,2014-10-28T00:00:00.000Z
2014-10-28T00:00:00.000Z,707105384,2014-10-28T00:00:00.000Z,2014-10-29T00:00:00.000Z
2014-10-29T00:00:00.000Z,708698570,2014-10-29T00:00:00.000Z,2014-10-30T00:00:00.000Z
2014-10-30T00:00:00.000Z,684230025,2014-10-30T00:00:00.000Z,2014-10-31T00:00:00.000Z
2014-10-31T00:00:00.000Z,637918506,2014-10-31T00:00:00.000Z,2014-11-01T00:00:00.000Z
2014-11-01T00:00:00.000Z,615804081,2014-11-01T00:00:00.000Z,2014-11-02T00:00:00.000Z
2014-11-02T00:00:00.000Z,682822699,2014-11-02T00:00:00.000Z,2014-11-03T00:00:00.000Z
2014-11-03T00:00:00.000Z,731095553,2014-11-03T00:00:00.000Z,2014-11-04T00:00:00.000Z
2014-11-04T00:00:00.000Z,754788638,2014-11-04T00:00:00.000Z,2014-11-05T00:00:00.000Z
2014-11-05T00:00:00.000Z,729321188,2014-11-05T00:00:00.000Z,2014-11-06T00:00:00.000Z
2014-11-06T00:00:00.000Z,715205824,2014-11-06T00:00:00.000Z,2014-11-07T00:00:00.000Z
2014-11-07T00:00:00.000Z,671435596,2014-11-07T00:00:00.000Z,2014-11-08T00:00:00.000Z
2014-11-08T00:00:00.000Z,636700771,2014-11-08T00:00:00.000Z,2014-11-09T00:00:00.000Z
2014-11-09T00:00:00.000Z,699535496,2014-11-09T00:00:00.000Z,2014-11-10T00:00:00.000Z
2014-11-10T00:00:00.000Z,748801551,2014-11-10T00:00:00.000Z,2014-11-11T00:00:00.000Z
2014-11-11T00:00:00.000Z,752421256,2014-11-11T00:00:00.000Z,2014-11-12T00:00:00.000Z
2014-11-12T00:00:00.000Z,740765218,2014-11-12T00:00:00.000Z,2014-11-13T00:00:00.000Z
2014-11-13T00:00:00.000Z,723319268,2014-11-13T00:00:00.000Z,2014-11-14T00:00:00.000Z
2014-11-14T00:00:00.000Z,689528007,2014-11-14T00:00:00.000Z,2014-11-15T00:00:00.000Z
2014-11-15T00:00:00.000Z,682758672,2014-11-15T00:00:00.000Z,2014-11-16T00:00:00.000Z
2014-11-16T00:00:00.000Z,725711712,2014-11-16T00:00:00.000Z,2014-11-17T00:00:00.000Z
2014-11-17T00:00:00.000Z,737739963,2014-11-17T00:00:00.000Z,2014-11-18T00:00:00.000Z
2014-11-18T00:00:00.000Z,734779004,2014-11-18T00:00:00.000Z,2014-11-19T00:00:00.000Z
2014-11-19T00:00:00.000Z,717385071,2014-11-19T00:00:00.000Z,2014-11-20T00:00:00.000Z
2014-11-20T00:00:00.000Z,703817686,2014-11-20T00:00:00.000Z,2014-11-21T00:00:00.000Z
2014-11-21T00:00:00.000Z,672166713,2014-11-21T00:00:00.000Z,2014-11-22T00:00:00.000Z
2014-11-22T00:00:00.000Z,638717849,2014-11-22T00:00:00.000Z,2014-11-23T00:00:00.000Z
2014-11-23T00:00:00.000Z,695591669,2014-11-23T00:00:00.000Z,2014-11-24T00:00:00.000Z
2014-11-24T00:00:00.000Z,734024435,2014-11-24T00:00:00.000Z,2014-11-25T00:00:00.000Z
2014-11-25T00:00:00.000Z,708841659,2014-11-25T00:00:00.000Z,2014-11-26T00:00:00.000Z
2014-11-26T00:00:00.000Z,693644323,2014-11-26T00:00:00.000Z,2014-11-27T00:00:00.000Z
2014-11-27T00:00:00.000Z,675105602,2014-11-27T00:00:00.000Z,2014-11-28T00:00:00.000Z
2014-11-28T00:00:00.000Z,653301244,2014-11-28T00:00:00.000Z,2014-11-29T00:00:00.000Z
2014-11-29T00:00:00.000Z,636031372,2014-11-29T00:00:00.000Z,2014-11-30T00:00:00.000Z
2014-11-30T00:00:00.000Z,716477088,2014-11-30T00:00:00.000Z,2014-12-01T00:00:00.000Z
2014-12-01T00:00:00.000Z,730617672,2014-12-01T00:00:00.000Z,2014-12-02T00:00:00.000Z
2014-12-02T00:00:00.000Z,708127004,2014-12-02T00:00:00.000Z,2014-12-03T00:00:00.000Z
2014-12-03T00:00:00.000Z,747260177,2014-12-03T00:00:00.000Z,2014-12-04T00:00:00.000Z
2014-12-04T00:00:00.000Z,711150268,2014-12-04T00:00:00.000Z,2014-12-05T00:00:00.000Z
2014-12-05T00:00:00.000Z,683471429,2014-12-05T00:00:00.000Z,2014-12-06T00:00:00.000Z
2014-12-06T00:00:00.000Z,632594564,2014-12-06T00:00:00.000Z,2014-12-07T00:00:00.000Z
2014-12-07T00:00:00.000Z,690952490,2014-12-07T00:00:00.000Z,2014-12-08T00:00:00.000Z
2014-12-08T00:00:00.000Z,730912504,2014-12-08T00:00:00.000Z,2014-12-09T00:00:00.000Z
2014-12-09T00:00:00.000Z,741471251,2014-12-09T00:00:00.000Z,2014-12-10T00:00:00.000Z
2014-12-10T00:00:00.000Z,747016941,2014-12-10T00:00:00.000Z,2014-12-11T00:00:00.000Z
2014-12-11T00:00:00.000Z,730436912,2014-12-11T00:00:00.000Z,2014-12-12T00:00:00.000Z
2014-12-12T00:00:00.000Z,691993635,2014-12-12T00:00:00.000Z,2014-12-13T00:00:00.000Z
2014-12-13T00:00:00.000Z,664809512,2014-12-13T00:00:00.000Z,2014-12-14T00:00:00.000Z
2014-12-14T00:00:00.000Z,716508791,2014-12-14T00:00:00.000Z,2014-12-15T00:00:00.000Z
2014-12-15T00:00:00.000Z,742812214,2014-12-15T00:00:00.000Z,2014-12-16T00:00:00.000Z
2014-12-16T00:00:00.000Z,743497431,2014-12-16T00:00:00.000Z,2014-12-17T00:00:00.000Z
2014-12-17T00:00:00.000Z,726644167,2014-12-17T00:00:00.000Z,2014-12-18T00:00:00.000Z
2014-12-18T00:00:00.000Z,701671354,2014-12-18T00:00:00.000Z,2014-12-19T00:00:00.000Z
2014-12-19T00:00:00.000Z,657843703,2014-12-19T00:00:00.000Z,2014-12-20T00:00:00.000Z
2014-12-20T00:00:00.000Z,642217796,2014-12-20T00:00:00.000Z,2014-12-21T00:00:00.000Z
2014-12-21T00:00:00.000Z,671984981,2014-12-21T00:00:00.000Z,2014-12-22T00:00:00.000Z
2014-12-22T00:00:00.000Z,692114448,2014-12-22T00:00:00.000Z,2014-12-23T00:00:00.000Z
2014-12-23T00:00:00.000Z,666828010,2014-12-23T00:00:00.000Z,2014-12-24T00:00:00.000Z
2014-12-24T00:00:00.000Z,612921262,2014-12-24T00:00:00.000Z,2014-12-25T00:00:00.000Z
2014-12-25T00:00:00.000Z,613778084,2014-12-25T00:00:00.000Z,2014-12-26T00:00:00.000Z
2014-12-26T00:00:00.000Z,666069635,2014-12-26T00:00:00.000Z,2014-12-27T00:00:00.000Z
2014-12-27T00:00:00.000Z,654874709,2014-12-27T00:00:00.000Z,2014-12-28T00:00:00.000Z
2014-12-28T00:00:00.000Z,686624393,2014-12-28T00:00:00.000Z,2014-12-29T00:00:00.000Z
2014-12-29T00:00:00.000Z,696970525,2014-12-29T00:00:00.000Z,2014-12-30T00:00:00.000Z
2014-12-30T00:00:00.000Z,678279565,2014-12-30T00:00:00.000Z,2014-12-31T00:00:00.000Z
2014-12-31T00:00:00.000Z,646124943,2014-12-31T00:00:00.000Z,2015-01-01T00:00:00.000Z
2015-01-01T00:00:00.000Z,629206096,2015-01-01T00:00:00.000Z,2015-01-02T00:00:00.000Z
2015-01-02T00:00:00.000Z,666972077,2015-01-02T00:00:00.000Z,2015-01-03T00:00:00.000Z
2015-01-03T00:00:00.000Z,666770869,2015-01-03T00:00:00.000Z,2015-01-04T00:00:00.000Z
2015-01-04T00:00:00.000Z,699101978,2015-01-04T00:00:00.000Z,2015-01-05T00:00:00.000Z
2015-01-05T00:00:00.000Z,692783168,2015-01-05T00:00:00.000Z,2015-01-06T00:00:00.000Z
2015-01-06T00:00:00.000Z,706009345,2015-01-06T00:00:00.000Z,2015-01-07T00:00:00.000Z
2015-01-07T00:00:00.000Z,699993750,2015-01-07T00:00:00.000Z,2015-01-08T00:00:00.000Z
2015-01-08T00:00:00.000Z,700363299,2015-01-08T00:00:00.000Z,2015-01-09T00:00:00.000Z
2015-01-09T00:00:00.000Z,679977318,2015-01-09T00:00:00.000Z,2015-01-10T00:00:00.000Z
2015-01-10T00:00:00.000Z,657286365,2015-01-10T00:00:00.000Z,2015-01-11T00:00:00.000Z
2015-01-11T00:00:00.000Z,703130899,2015-01-11T00:00:00.000Z,2015-01-12T00:00:00.000Z
2015-01-12T00:00:00.000Z,724590853,2015-01-12T00:00:00.000Z,2015-01-13T00:00:00.000Z
2015-01-13T00:00:00.000Z,721779034,2015-01-13T00:00:00.000Z,2015-01-14T00:00:00.000Z
2015-01-14T00:00:00.000Z,710148960,2015-01-14T00:00:00.000Z,2015-01-15T00:00:00.000Z
2015-01-15T00:00:00.000Z,705424681,2015-01-15T00:00:00.000Z,2015-01-16T00:00:00.000Z
2015-01-16T00:00:00.000Z,675370515,2015-01-16T00:00:00.000Z,2015-01-17T00:00:00.000Z
2015-01-17T00:00:00.000Z,645485525,2015-01-17T00:00:00.000Z,2015-01-18T00:00:00.000Z
2015-01-18T00:00:00.000Z,693182222,2015-01-18T00:00:00.000Z,2015-01-19T00:00:00.000Z
2015-01-19T00:00:00.000Z,728169571,2015-01-19T00:00:00.000Z,2015-01-20T00:00:00.000Z
2015-01-20T00:00:00.000Z,713982784,2015-01-20T00:00:00.000Z,2015-01-21T00:00:00.000Z
2015-01-21T00:00:00.000Z,713013261,2015-01-21T00:00:00.000Z,2015-01-22T00:00:00.000Z
2015-01-22T00:00:00.000Z,696264532,2015-01-22T00:00:00.000Z,2015-01-23T00:00:00.000Z
2015-01-23T00:00:00.000Z,694099561,2015-01-23T00:00:00.000Z,2015-01-24T00:00:00.000Z
2015-01-24T00:00:00.000Z,642586350,2015-01-24T00:00:00.000Z,2015-01-25T00:00:00.000Z
2015-01-25T00:00:00.000Z,706534830,2015-01-25T00:00:00.000Z,2015-01-26T00:00:00.000Z
2015-01-26T00:00:00.000Z,761275915,2015-01-26T00:00:00.000Z,2015-01-27T00:00:00.000Z
2015-01-27T00:00:00.000Z,750914309,2015-01-27T00:00:00.000Z,2015-01-28T00:00:00.000Z
2015-01-28T00:00:00.000Z,707451274,2015-01-28T00:00:00.000Z,2015-01-29T00:00:00.000Z
2015-01-29T00:00:00.000Z,705044466,2015-01-29T00:00:00.000Z,2015-01-30T00:00:00.000Z
2015-01-30T00:00:00.000Z,668608709,2015-01-30T00:00:00.000Z,2015-01-31T00:00:00.000Z
2015-01-31T00:00:00.000Z,647844614,2015-01-31T00:00:00.000Z,2015-02-01T00:00:00.000Z
